summary_line,timestamp,src_ip,dst_ip,ttl,length,protocol_num,protocol,src_port,dst_port,seq,ack,flags,window,protocol_info,security,qos,performance,summary
192.168.0.5:57057 -> 190.25.210.88:443 Proto: TCP,2025-05-11 21:49:14.894193,192.168.0.5,190.25.210.88,128,41,6,TCP,57057,443,2830363873,878498397,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57057 -> 190.25.210.88:443 [A]
190.25.210.88:443 -> 192.168.0.5:57057 Proto: TCP,2025-05-11 21:49:14.895734,190.25.210.88,192.168.0.5,61,52,6,TCP,443,57057,878498397,2830363874,{'ACK': True},501,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 190.25.210.88:443 -> 192.168.0.5:57057 [A]
192.168.0.5:57058 -> 151.101.12.193:443 Proto: TCP,2025-05-11 21:49:15.969161,192.168.0.5,151.101.12.193,128,41,6,TCP,57058,443,2118220493,70934786,{'ACK': True},4095,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57058 -> 151.101.12.193:443 [A]
34.158.255.62:4070 -> 192.168.0.5:50005 Proto: TCP,2025-05-11 21:49:16.038899,34.158.255.62,192.168.0.5,60,51,6,TCP,4070,50005,1578153371,3474430815,"{'PSH': True, 'ACK': True}",6,TCP 4070 -> 50005,,"{'dscp': 24, 'ecn': 0, 'priority': 3, 'tos_value': 96}","{'packet_size': 65, 'header_overhead': 40}",TCP 34.158.255.62:4070 -> 192.168.0.5:50005 [PA]
151.101.12.193:443 -> 192.168.0.5:57058 Proto: TCP,2025-05-11 21:49:16.042531,151.101.12.193,192.168.0.5,55,52,6,TCP,443,57058,70934786,2118220494,{'ACK': True},308,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 151.101.12.193:443 -> 192.168.0.5:57058 [A]
192.168.0.5:50005 -> 34.158.255.62:4070 Proto: TCP,2025-05-11 21:49:16.093185,192.168.0.5,34.158.255.62,128,40,6,TCP,50005,4070,3474430815,1578153382,{'ACK': True},253,TCP 50005 -> 4070,,"{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:50005 -> 34.158.255.62:4070 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:49:16.096803,192.168.0.5,142.251.132.142,128,1452,6,TCP,56895,443,1748321185,2326973847,{'ACK': True},4094,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1466, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:49:16.097807,192.168.0.5,142.251.132.142,128,1452,6,TCP,56895,443,1748322597,2326973847,{'ACK': True},4094,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1466, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:49:16.098310,192.168.0.5,142.251.132.142,128,328,6,TCP,56895,443,1748324009,2326973847,"{'PSH': True, 'ACK': True}",4094,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 342, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [PA]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:49:16.098310,192.168.0.5,142.251.132.142,128,79,6,TCP,56895,443,1748324297,2326973847,"{'PSH': True, 'ACK': True}",4094,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 93, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:49:16.099313,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326973847,1748322597,{'ACK': True},9339,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:49:16.100836,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326973847,1748324297,{'ACK': True},9339,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:49:16.100836,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326973847,1748324336,{'ACK': True},9339,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:49:16.100836,192.168.0.5,142.251.132.142,128,297,6,TCP,56895,443,1748324336,2326973847,"{'PSH': True, 'ACK': True}",4094,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 311, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:49:16.100836,142.251.132.142,192.168.0.5,124,79,6,TCP,443,56895,2326973847,1748324336,"{'PSH': True, 'ACK': True}",9339,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 93, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:49:16.108593,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326973886,1748324593,{'ACK': True},9339,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:49:16.153057,192.168.0.5,142.251.132.142,128,40,6,TCP,56895,443,1748324593,2326973886,{'ACK': True},4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
163.70.152.61:443 -> 192.168.0.5:53074 Proto: TCP,2025-05-11 21:49:16.157148,163.70.152.61,192.168.0.5,57,240,6,TCP,443,53074,596168451,268597674,"{'PSH': True, 'ACK': True}",1034,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 254, 'header_overhead': 40}",TCP 163.70.152.61:443 -> 192.168.0.5:53074 [PA]
192.168.0.5:53074 -> 163.70.152.61:443 Proto: TCP,2025-05-11 21:49:16.160205,192.168.0.5,163.70.152.61,128,88,6,TCP,53074,443,268597674,596168651,"{'PSH': True, 'ACK': True}",508,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 102, 'header_overhead': 40}",TCP 192.168.0.5:53074 -> 163.70.152.61:443 [PA]
163.70.152.61:443 -> 192.168.0.5:53074 Proto: TCP,2025-05-11 21:49:16.163254,163.70.152.61,192.168.0.5,57,40,6,TCP,443,53074,596168651,268597722,{'ACK': True},1034,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 163.70.152.61:443 -> 192.168.0.5:53074 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:49:16.164777,142.251.132.142,192.168.0.5,124,121,6,TCP,443,56895,2326973886,1748324593,"{'PSH': True, 'ACK': True}",9339,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 135, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:49:16.167321,142.251.132.142,192.168.0.5,124,71,6,TCP,443,56895,2326973967,1748324593,"{'PSH': True, 'ACK': True}",9339,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 85, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:49:16.167321,192.168.0.5,142.251.132.142,128,40,6,TCP,56895,443,1748324593,2326973998,{'ACK': True},4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:49:16.167321,142.251.132.142,192.168.0.5,124,79,6,TCP,443,56895,2326973998,1748324593,"{'PSH': True, 'ACK': True}",9339,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 93, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:49:16.167321,192.168.0.5,142.251.132.142,128,79,6,TCP,56895,443,1748324593,2326974037,"{'PSH': True, 'ACK': True}",4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 93, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:49:16.169379,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326974037,1748324632,{'ACK': True},9339,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
163.70.152.61:443 -> 192.168.0.5:53074 Proto: TCP,2025-05-11 21:49:16.344372,163.70.152.61,192.168.0.5,57,150,6,TCP,443,53074,596168651,268597722,"{'PSH': True, 'ACK': True}",1034,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 164, 'header_overhead': 40}",TCP 163.70.152.61:443 -> 192.168.0.5:53074 [PA]
192.168.0.5:53074 -> 163.70.152.61:443 Proto: TCP,2025-05-11 21:49:16.347255,192.168.0.5,163.70.152.61,128,88,6,TCP,53074,443,268597722,596168761,"{'PSH': True, 'ACK': True}",507,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 102, 'header_overhead': 40}",TCP 192.168.0.5:53074 -> 163.70.152.61:443 [PA]
163.70.152.61:443 -> 192.168.0.5:53074 Proto: TCP,2025-05-11 21:49:16.348781,163.70.152.61,192.168.0.5,57,40,6,TCP,443,53074,596168761,268597770,{'ACK': True},1034,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 163.70.152.61:443 -> 192.168.0.5:53074 [A]
18.211.21.156:443 -> 192.168.0.5:62993 Proto: TCP,2025-05-11 21:49:16.422547,18.211.21.156,192.168.0.5,242,40,6,TCP,443,62993,2313893171,448870458,{'ACK': True},10,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 8, 'ecn': 0, 'priority': 1, 'tos_value': 32}","{'packet_size': 60, 'header_overhead': 40}",TCP 18.211.21.156:443 -> 192.168.0.5:62993 [A]
192.168.0.5:62993 -> 18.211.21.156:443 Proto: TCP,2025-05-11 21:49:16.422547,192.168.0.5,18.211.21.156,128,40,6,TCP,62993,443,448870458,2313893172,{'ACK': True},254,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:62993 -> 18.211.21.156:443 [A]
192.168.0.5:57061 -> 190.25.210.88:443 Proto: TCP,2025-05-11 21:49:16.629673,192.168.0.5,190.25.210.88,128,41,6,TCP,57061,443,1980164623,2237419458,{'ACK': True},251,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57061 -> 190.25.210.88:443 [A]
190.25.210.88:443 -> 192.168.0.5:57061 Proto: TCP,2025-05-11 21:49:16.630231,190.25.210.88,192.168.0.5,61,52,6,TCP,443,57061,2237419458,1980164624,{'ACK': True},501,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 190.25.210.88:443 -> 192.168.0.5:57061 [A]
